,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,App Name
2246,gp:AOqpTOHqlqkUVGlQrr310k3SWPCgfusDIOmuJ-YtxvLCDCcZP87UM4Zz4yz8V8DSgHCTmwmbHvBsEqz70UBvtps,ᗯᝪRLD BEՏᝨ CHANNEL,https://play-lh.googleusercontent.com/a/AATXAJwm8Dkn3_9eWi5WJO931YUXNWqV0MdxX0sA11ev=mo,"This is not working in Pakistan in most devices , now more people use this with VPN but some time with Vpn also not working. Please solve this problem.",1,0,8.5.1,2022-02-12 15:57:05,,,Telegram
2247,gp:AOqpTOFefHbbNHxx0YNdxTSra96ShO6WD58olLHe-C6Z-kVZauR_ZZ63l12pxskIXTNAj1hS6EfuwqzVzfgMBRg,My world,https://play-lh.googleusercontent.com/a/AATXAJzC2tBaLvod2Kks5cp3keyQiKvh3dL109KD6uTQ=mo,"Its great,,,saffer,,,faster,,,,,more privacy No limits...clean Network... Auto backup documents.... Option to delete every massages.....in short Nice app",5,68,8.5.1,2022-02-05 23:03:03,,,Telegram
2248,gp:AOqpTOGDHWx1clIfs53kqPHv2bJHCWenxNF_E1BC89qvwZC2ZkzqEHXW3XLt8sT2coJ4B3UG9qb08JIuQWB-mVc,amit kumar,https://play-lh.googleusercontent.com/a/AATXAJxfHR9jd58LEyLzZqMPyY7I3mUzkRiQuFOP7nL6=mo,"Telegram is not working Its showing connecting above then 24 hr ..,. Internet was working properly but telegram only showing connecting",1,3,8.5.1,2022-02-09 06:12:01,,,Telegram
2249,gp:AOqpTOHV0hT5fx46-r_Kfz53bV5_PYLvSs4zCe1y82sWIrJXXm1KnXyYrkREMVF4xUFWocTN5WIV-Pmn6asJnHM,Vijay Singh,https://play-lh.googleusercontent.com/a-/AOh14GhjJIKuHhFYJ4UPaqpVa-39hUcKbIiV2o1USy8c6Q,Quiz bot not show all members result and one more issue in a night every quiz stop after some qus pls fix it...,5,0,8.5.1,2022-03-09 10:26:34,,,Telegram
2250,gp:AOqpTOHqksaSMuNKJNlw4vsam-e067UuJY-BKIb8rp3dVo6_jGS1wQ2MEzKzAWRfAGm202jxL5iwlh-jvahGDME,Afrasiab Ali,https://play-lh.googleusercontent.com/a-/AOh14GiiABqyvKP1AmxcowHUPLiAOvicuukXi-u_O0hxkQ,"Dosenot connect at the start , keep connecting from previous one hour , re-installed the app but same problem persists.",1,3,8.4.4,2022-01-24 10:03:46,,,Telegram
2251,gp:AOqpTOE7SLeyJkN60SNnlN1qh0AzkmYUg4Vt48IQIkkTiU4_caZbOBHp4NDQ723mt-cmlFo6x1YhgtoVaqABdOc,Adnan Jalil,https://play-lh.googleusercontent.com/a-/AOh14GgHoFSiNZKarJf1MRIdn65i3IiiCSAjDgo5wLkYjQ,This app Is Very Poor This shows connecting for alot time but couldn't connect to the internet If u gay's can't handle this app Then leave It Why this App Always Shown connecting i have changed Network connection but still doesn't work,1,0,8.5.1,2022-02-10 19:27:51,,,Telegram
2252,gp:AOqpTOE3BdfkMIv-64ZYxu2C43uw1x7aqWKBL-UL72sHWahwfOpay8ZvSz6PBQkc4Mj3LwLASxslWmZAJ7ijslQ,Mustafa Mandi,https://play-lh.googleusercontent.com/a-/AOh14GiRgXd4qYmJ6HVfWiK0UtFbqchU92iiD2fdTgMMwQ,I am using this app for more than 2 years there was no issue before but now there is a issue regarding downloadings of files it is too slow please work on it,1,6,8.4.4,2022-01-24 22:26:00,,,Telegram
2253,gp:AOqpTOG6qHsoi3C_vjk1YnhYAymxeurc0SAsZVoFCWJ5nbaeXtGqInYEGtYSjITKnZ1BwWJia20tk2CmGoRv5zA,Hani Khan,https://play-lh.googleusercontent.com/a-/AOh14GhYcRY-uvkMCkJuMyP3zLg9gkoOg29AKiYOi-eZAA,"Not working at all .....even this app is not ready to connect...all the time it shows one word connecting....... connecting.....,👎",1,3,8.4.3,2022-01-18 22:35:52,,,Telegram
2254,gp:AOqpTOFX41RdSGTPAkZnVtcCC9tem9NOhnfmm66wS1fL4gvIyUea5Vr431W_zELroKV1ZGNRdYcKuzBGD8CfheA,Sampreeth Kiran,https://play-lh.googleusercontent.com/a/AATXAJyQQb3dOE91ccf_f8n2w64Az4okroNb_bXKRL5T=mo,It was good But I dont know what happend I cant message in telegram if person is also in telegram and in my mutual contact I cant send message it will show u cant message to unknown number and also I submitted compliments but also it's not working I need a help,3,3,8.4.3,2022-01-13 14:35:39,,,Telegram
2255,gp:AOqpTOGBSdQC-dPm9s4gGovmMUSnA5e7QRghL9NQPuVJjyQ_RFiGvcEGZwg-uC0jS1Z4opUGhgq3bRqycj7F3H0,Hadis Davaji,https://play-lh.googleusercontent.com/a-/AOh14GgebxzJlygBERak1Kz-NCi84u7y2MSFec1CCTOL-w,"Telegram is disturbed. Because I log in, photos and videos can no longer be downloaded at all, even when I download non-automatically.",1,2,8.5.4,2022-03-03 01:13:44,,,Telegram
2256,gp:AOqpTOFFHO6GPD0rIO2FCtpKrd1pF823chFVEDePkDHSjyln6flpcQvWw0PDaGKJWvr6_LQtkbdEg4T259kGuE8,Pritesh Budhbhatti,https://play-lh.googleusercontent.com/a/AATXAJyoVJ33X0QnVFVCHrYYIDfovpXDDU-64FPIeJuahwQ=mo,Connecting..... Updating....... Every time . Takes long time to open group / channel.,1,1,8.5.4,2022-02-21 20:11:31,,,Telegram
2257,gp:AOqpTOGyH44a-YUWRy98X6osNJ3qOHCizJ__tNLKNjTTdpjqZJT4oiiCgjgDGN0pfV3nrVr2XINl62pGVoYeNnw,Yasmeen Em,https://play-lh.googleusercontent.com/a-/AOh14Gjb-deAh3rUAm1fuexesu2G5D96iJs97K4XixU2,"Please, for heaven's sake, fix this continuous ""connecting"" issue",3,55,8.5.4,2022-02-25 21:38:50,,,Telegram
2258,gp:AOqpTOH-1olqAi6z3_Xw3p30WS5FKG_cQNKiTnTsT8l98QQZ1v2ikjTWhZl9yZF-d9FSYd7YMC-K62-Wi2cJL8A,Hussain Asif,https://play-lh.googleusercontent.com/a/AATXAJxpNfFR4BEBrcBEpDq58ciO07L2BiP1Ad6NQmo=mo,"App isn't working properly. It always show ""connecting"".",1,1,8.5.4,2022-02-28 10:30:35,,,Telegram
2259,gp:AOqpTOEiXipvo7dm2k736yqHdZZ1j0tSPUvgSD_6AQPEVrVHc-D-vQ_UjXg0N9VsHH3W65YG5yaVHFlDDFRXMeE,Md Azam Samad,https://play-lh.googleusercontent.com/a/AATXAJwgqwkccfccWbVKStvANMLTvtHV5MbJ7a-1XiDi=mo,"My line has been hacked and used to ask money from my contacts!. Reported 3 times but no feedback from telegram. Unable to login due to ""too many attempts..."" but yet recieved OTP sms! He is still using my line and I cannot do anything... pls help.",1,1,8.5.4,2022-03-10 09:54:38,,,Telegram
2260,gp:AOqpTOERJPHAfuVjWoUseMz82zTuUaD5Y_sEFbhgdwTBzD8P-ZrH2Q9Mf4hcX-UsyxrJCE8KUhtw-eyMUxLgsjc,M. B.,https://play-lh.googleusercontent.com/a-/AOh14GjQpnq0KdcaKBwbYT2l4lUTLPEHscMZrnf47FsgYA,"Telegram is so messy. To find chats if you have a lot ,is just very annoying. You can only pin a few.",4,7,8.4.0,2021-12-30 19:14:50,,,Telegram
2261,gp:AOqpTOFfpqWEmJt3viIkKj9_b-axoJqRGcTIGE-QoO40mx0fN0_3y94L-8BhXRnkVmipV8HYb4_TlEVmr1nvOHw,Aswad Jigar,https://play-lh.googleusercontent.com/a/AATXAJyHzPbWEhrWP6CQxwhp_NLOXl-qFW_DeJkitSPF=mo,I have showing issue connecting unable to read messages after updating telegram.please resolve this issue as soon as possible.,1,1,8.5.4,2022-03-03 16:08:57,,,Telegram
2262,gp:AOqpTOGYIJnWDyEqX-Ckt7J_GhHUTxLj5bsBoEZf0rE84A0NbZnJazvd3vqWYPQpee1aIMRM6701M3Sasi6vbBU,Alok Mishra,https://play-lh.googleusercontent.com/a-/AOh14GhFXI0Zs63msiMieTQNbfM8uTGITkPdXTnH8M193A,This app is not working properly and from last 24 hours this was just showing me updating and connecting and I uninstalled this app then again install but it showed me same thing and now the number is not get registered,2,3,8.4.3,2022-01-17 20:00:23,,,Telegram
2263,gp:AOqpTOHB_DfediZ5EGWFTzyRyXIWNhSla0srrIXYBdONl8CXkA5Jyp5GhwlefX3G4uOaZynqsiQIidU4hfEGMiI,Mohd. Ahmed Khan,https://play-lh.googleusercontent.com/a/AATXAJyfvalDkAurJy9ZN5alHbH6l39UHaQF9Az2tRVJ=mo,"Files send or received by this app aren't directly accessible in file manager, I've to go in telegram folder for accessing files. If I delete any contact, then I'll have to delete that one in telegram too.",3,11,8.4.4,2022-01-24 13:28:50,,,Telegram
2264,gp:AOqpTOEeBv2WJHeItaOOMB-6WZiAYYnpJKWoqp1p0lEbRU8Lpa2qemua11r9uBZ0YmzD8ySYPjYhtQpUraJwW28,hop meko,https://play-lh.googleusercontent.com/a-/AOh14Gh8anGcxdRAIuQ0wCavcGuWIMDydHqMKx3U-AXn,Connecting issue is irritating . Most of the time tis app shows connecting ..but not connected...,1,1,8.5.2,2022-02-13 01:12:44,,,Telegram
2265,gp:AOqpTOGHiBS55mw0FcOQtPt-_UGB1NhtPT8dIENRzPxSSejr1-HO_XSIvfjvCCrbI84qUllv29FmteEAgAlJo6s,Mian Atif,https://play-lh.googleusercontent.com/a-/AOh14Gip26cZ2shAwaRMnX-0dxWjFZfvrsqREdwy8ueB,Sir since last update i got a notification from sender that he send me a message but when i open it in Telegram there is no new message. And when i connect a VPN all messages receive immediately.,2,3,8.4.3,2022-01-18 15:26:50,,,Telegram
2266,gp:AOqpTOH9M0QuKGH9ioJqvh_skZbwEuUyQ6gWh82xSDe5ga5i7kZUIpYIM25KX7fJSPQ_lwm3N4uuEz9LmVNRI_0,Hannan Waheed,https://play-lh.googleusercontent.com/a/AATXAJy8wx3mcOYJESSJS0Dym9VLnfJjqsSrTeRb36uf=mo,Great app for chatting but it only has one problem which is the connecting problem and nearly everyone is facing it.Hope the developers fix it,4,6,8.4.3,2022-01-12 13:14:17,,,Telegram
2267,gp:AOqpTOEGz_V3TGtnMmIuFOosVPQCHOH7oEvIUKJJUOsyDwA1LbRt5e6-BEniwu36ce3hiOjITsOdWHhXNiN9_V8,Manthan Kumar,https://play-lh.googleusercontent.com/a-/AOh14GjGcbwX5SMtbcyXfPKWDPuW8x0XellCQMe41ylBsg,"I was put a group in archive but it's automatically unarchived ,when a new message comes to archive. I have to put again and again to archive. Please fix it.",3,7,8.4.4,2022-01-21 11:37:18,,,Telegram
2268,gp:AOqpTOEaYYSgauunZZUk5pjSPZCkRNdTGIlZWg0ASke_h5-pg-YLesiU65nZTe_BB2N7PsztoqQkDQ8avkL1VeU,Jaysri Jash,https://play-lh.googleusercontent.com/a/AATXAJz8A4tqsOKDAef2f4pNytGAUho2yX51LrwuuT-z=mo,Every feature is very good and lovely... But if Telegram gives the option of immediate lock on app... That will be more good.,5,2,8.5.0,2022-02-02 10:15:53,,,Telegram
2269,gp:AOqpTOE7ncH7JfSFV5tdIUOgA4XhwIyR8xhnfJFlpjQ6YNJ7wx61pTSdWBxaeQVx2M2xcpO7dRiX-zgUxgYDiQI,Ankit Thakur,https://play-lh.googleusercontent.com/a-/AOh14Ghtm67TKcYpKCqKc_WzFQVX_m2KOabFo73DBVjSJ_c,"My telegram is doesn't responding . New update is not good . Please help me, even i can't open my chat too.😭",1,0,8.6.1,2022-03-16 09:49:20,,,Telegram
2270,gp:AOqpTOHoJ1XYR9WUYxR_1S_Mzdcq9OfDzdj2p6nHA7qfZBdsxhaMOcCSMFyx_oV7kDQopwVl3OYh9msBYvcGdl4,Rahul the street gamer,https://play-lh.googleusercontent.com/a-/AOh14GiJelNeABn4LaLzLqDlSo0Qe1W2OBSOAV1YtaGc,Nice it has more features then any other communicating application and also more advanced from them. I like this app 🙂,5,3,8.5.4,2022-03-08 16:21:19,,,Telegram
2271,gp:AOqpTOE2NU0bf7ukPymiW9s9uZGeQYoWJ-rZBBNZdC8gvapSmdZpbPj0v6QqwbSbnbwVKqkzqY4JD2l6sH_W9fc,ARUN Komalan,https://play-lh.googleusercontent.com/a/AATXAJwx3WTtPWLauSKYpxjXu6RINBK8pl_HBZKIopSO=mo,Heavy weight app taking 2 GB storage space. Kindly make a light version also TELEGRAM can't b moved to SD CARD so that some space could b saved from phone memory..,2,2,8.4.3,2022-01-19 22:54:39,,,Telegram
2272,gp:AOqpTOFRm1PRZ3Y_fBuYEjg0GhLKgOekGCafcy23yHW9DbVkYIRJDH7n0gcB7FRrI3VtowYaG5Dy6J39AM79D2s,Hiba Laskri,https://play-lh.googleusercontent.com/a-/AOh14GgwgxSJCPLgTp4peBLkH5cy6nPBsURQtNDib5rBuw,It is a great app but I am giving it one star until you add more playback speed to the audios.,1,8,8.5.4,2022-03-04 20:42:19,,,Telegram
2273,gp:AOqpTOG-TgWhnod7zN1cFauVEnyVWSq5CaogtQj_3KtWMZ64v33sso-kFBZZLvl7zkmobRd9cFLbckVDewOzx_o,Josef Petr,https://play-lh.googleusercontent.com/a-/AOh14GhhZKl5W3JWkz6pq1g9gKaPfjDgue1Qu55nOUg,Somehow the cooperation with Google assistant stopped - not sure why. Otherwise good communicator.,4,2,8.4.3,2022-01-18 20:51:29,,,Telegram
2274,gp:AOqpTOF7JWc7htJA0Lq8hFq43arq3J_RT1vpMQTsL2Xz_je_u2AfiN5U9ox_6AhCQbfuRRD54YBGQWATmN_F6Yw,Ejaz Rumi,https://play-lh.googleusercontent.com/a-/AOh14GgORnOJu_ulsiseBBwD5GwPPTRyWCJP-oTbEfIs,Neither I can reinstall nor It worked before! I don't know why such a secure app has been spoiled!,1,1,8.5.4,2022-02-28 20:17:26,,,Telegram
2275,gp:AOqpTOHysEn9Zxp51CGOn8UxUajaUxmNQpDqNscj-S37Ttgju02M5T8Lk2mexu9r3dbxGQJ5biAklgnGw0Aa-CM,Riya Tomar,https://play-lh.googleusercontent.com/a-/AOh14GjRzbO680vGnJQPAqv4-yyD6FKwi_qzVzm5Z2_MOA,I think there should be an option in which unknown ones can't have access to msg us on telegram so kindly request you to pay attention on this type of feature,3,1,8.5.4,2022-03-07 22:27:55,"Hello, if you set a public username and there are many strangers contacting you, you may want to consider removing the public username.",2022-03-13 22:47:04,Telegram
2276,gp:AOqpTOE5HmnLo7dgRI4GLGXzeeQZczrBrjcj0IxIo_0IUUFNw9yWIuAtgh-rulhCqhsQfdbzfqBYnIo4fILhm0I,thapelo senamela,https://play-lh.googleusercontent.com/a-/AOh14Gi4qpXk-M547rIHYlmQmMThvTnpga4bYOIpMjOw,"A very good app especially for sharing large files, I been using this app since 2018, but now since I change my phone am now using Xiaomi I can't find anything I had downloaded in my files management",4,6,8.4.4,2022-02-01 02:19:00,,,Telegram
2277,gp:AOqpTOHOAJMDOsZxuvcWD8zwIjIIkdy2OJnW_Vw0iKAQ5eeEMl14fMlgw7oYODBGKUpg7_r5tVrJ0-N8PzvFrXI,Sb status satish baria,https://play-lh.googleusercontent.com/a/AATXAJyuELc1V4VPZ4k7BhEJsBwFS6X2Yfsrun8SRfrF=mo,Update with like delete all message picture and text like whatsapp. And telegram file folder is not show in Android 11 so update your app with deleting features.,3,1,8.4.4,2022-01-29 18:21:41,,,Telegram
2278,gp:AOqpTOHQ5drOe_ad3aPwZrgEH9Fs4DeDyqBmO2IzEF5I8tqd9V7j3n_9aAunE5EB0sk4OJjRTgJRwDGfTGqiaac,Krutika Gundecha,https://play-lh.googleusercontent.com/a-/AOh14GiRi1p-ktiUBk27I2-dKs6s7GBETNCmy1KqauOZuw,First Class App. Amazing features and the sticker packs are to die for. Very versatile. Perfect for... Well.... everyone!!,5,10,8.4.2,2022-01-02 20:24:06,,,Telegram
2279,gp:AOqpTOEbm6R49hPsTISRc-4zKpLLUzD-W2n37Ltxu9x1IkyfvpahR5IGF3hku7NfYpClpwqnCs8YK3H5_gLeRBM,Hiya,https://play-lh.googleusercontent.com/a-/AOh14GiRRXldJxE2xO6ouIa3VKhF2DO-1hJW9Mi2BPKxWQ,Download speed is too slow. If i download an app on play store wifi speed reaches upto 20Mb/s but when i download a file on telegram speed doesn't increase more than 1 Mb/s Also why can i download only 4 files at a time?,3,62,8.5.1,2022-02-16 15:35:31,,,Telegram
2280,gp:AOqpTOGkd3FUs4O0ohVcIIAWRLXabAkf87k8XnEC_IcXtYFScWjwwR-quLFJkURBAFey4HCInCxN4KL_NJmtVoY,Misha Baig,https://play-lh.googleusercontent.com/a/AATXAJxNjL0U26epBhr9UoDX_-CSqnbAJT3jxKjvRemx=mo,Disgusting application..everytime it is stuck when i want to use. Very slow Only showing connecting connecting ..i just hate this..,1,3,8.5.4,2022-02-23 17:40:11,,,Telegram
2281,gp:AOqpTOETNBLVf_qByoF8N7QjFKl4qv1WF6b8ieo3uOIVcCTxisgyOqy7D_xRFyw_3CekB-XcZxAgpge4x65IMm8,hannah enriquez,https://play-lh.googleusercontent.com/a-/AOh14GjuJPTPsoLji9EZMpWDrVQpDVpehb3-Lug1UB7xvQ,"THE BEST messaging app ever! convenient, easy to navigate, SO MUCH USEFUL FUNCTIONS AND FEATURES, customizable, etc.! TOP TIER",5,33,8.4.2,2021-12-31 23:19:28,,,Telegram
2282,gp:AOqpTOGeWUufacx_RL5ePgEfcK0CkbEzSozLWTN-Q0fufQq-oXcb78svPQpp3apf6pCvfM7pNh4i1ZFr6fhQh2w,naseer ahmad,https://play-lh.googleusercontent.com/a-/AOh14Ghiw-nOaORYuYlwVqJ-Ix03bvaXxVv-aXJ3-uRP,🤩🤩🤩Telegram is best app ever . But in pakistan pakistan I use proxy and working so good .proxy is Telegram 💖💗💗💗💗 mt.protoproxy.co I connect just once and always connected. Thank u so much for global and nearby option . Its better then whatsapp I add participants in whatsapp and got banned but Telegram still working . I can use three accounts at a time and nu.ber hidden policy. So best app . Best wishes from me dear Telegram team.❤❤,5,7,8.4.3,2022-02-03 22:06:01,,,Telegram
2283,gp:AOqpTOEwzFCyn32BCXS16nJ88_z5nvH6tQEYs_SC4YPjX_sI1nuPIkPVnggYd28A9nD3x4ipyHWVnnzckhagtu8,Дания Мухамеджанова,https://play-lh.googleusercontent.com/a/AATXAJzLR3Jz_Sp-MoLsTPwpoXX2Yx2_sYoDoG2O6P6V=mo,"last few days my telegram started being very laggy, today i uninstall it and install again thought it would help with lags but now i cant even change chat color and its still lagging idk why help????",1,2,8.5.4,2022-02-27 18:39:31,,,Telegram
2284,gp:AOqpTOEnRa_imVCA941Y2YyHyasH_E-3gTsayop2nxPSeo0_vqLfXJy4urwzbq-vLxchYToLTnCCJFgXZAGMshE,Stranger,https://play-lh.googleusercontent.com/a-/AOh14GiyX34ZaTS4XLurwA18dkR6u9Rn2iJuuGBwJ0DGiw,"Where are downloaded file going? Why there are not available in folder name ""telegram "" like earlier? Please solve ASAP or else I'll download previous versions of this app where all files were saved in a separate folder in file manager. 😖😖😖",1,4,8.5.1,2022-02-06 03:35:13,,,Telegram
2285,gp:AOqpTOE61GXg8z4jhWliepVIsq8D7uLJ3-L_BkFG1qGNv0iUqDcblZuMaALRba6GUtvT5Pwr6eIytIVLqmm42hw,Guianne Shy Rasalan,https://play-lh.googleusercontent.com/a-/AOh14GjtyLX-0XrWcD7lLnNfEEdC414PmAt-FIy--Iib-w,I don't know but even if I have a strong internet connection it always says connecting. Better fix this!,2,3,8.5.4,2022-02-20 14:19:58,,,Telegram
2286,gp:AOqpTOHlTV9lkw0wt0pm2K8bXg5hFOSju6YvJT3fA_6eGBeuYJAKXwmhXMILgjuLB-ohAFqmQrs4KAqMsQcqx0o,Gagan Yadav,https://play-lh.googleusercontent.com/a/AATXAJzBhTmmIH9H8gMF2vXgjFC13i4MdTSDV-5IsXfF=mo,Nice app but the file name changes as we download it.. so it creates confusion and consumes time in finding it. Add features to download via the name,3,1,8.4.2,2022-01-18 10:10:21,,,Telegram
2287,gp:AOqpTOF4WnnZdojrgOTVVM2v5D1PMjAtfYNtpi6GWeouwTjT5AxMuAF5SBGnRsdd_roIvrVVMkokVRrHCc_VrDY,satish s,https://play-lh.googleusercontent.com/a-/AOh14GjMZBC2-_b0CWgDDdivsumoIbewFdTJ7ew84xIXzg,It's very helpful to transfer files and documents as we want and clasic interface so many features available as compared to other chating application it deserve 5 stars,5,3,8.4.3,2022-01-17 20:00:03,,,Telegram
2288,gp:AOqpTOGpX11wZ7HFT1wiNQnKswqcUcPFSsPZUL6jtp5IQ2zmQ5Dws75-o9w0VhZVNEGjm7rjd4EDDPYLmX3616c,Chukwualuka Nnabuenyi,https://play-lh.googleusercontent.com/a-/AOh14GiJQ68o1fTCoONyzFo9TRR8HiO3Vwexq1-WKezR,"Telegram is the only app I need now. Lovely upgradei. Live audio and video streaming... screen sharing. Finally, the Blockchain event, we're hosting @Blockchainemy is more exciting.",5,7,8.4.3,2022-01-13 22:40:12,,,Telegram
2289,gp:AOqpTOEw6NBx63uNdhJ2k8vwZ30bqa86IFIXfXQ6bh4QEed1hheXYOzhEXgi_zdtIpT8-Io-A7g2_QlHldXCVxQ,urooj anwer,https://play-lh.googleusercontent.com/a/AATXAJw-Sk-Pu8BfGR9YyeB3Hn-kQEB0gkxzKc8tqDA=mo,I am unable to connect or read any of the messages I uninstalled and then reinstalled but it just shows connecting and doesn't connect kindly resolve my issue,2,3,8.5.4,2022-02-25 21:54:22,,,Telegram
2290,gp:AOqpTOGx8LnZJTNemAGuTPmDzSV3namv2X8QZXnJDKGuurzqOE2CwuXwz-crpM03eZt94GmMLPPKr9nymzeYISU,Ahmad Hasan,https://play-lh.googleusercontent.com/a/AATXAJw5mdbvDgbSDwD4CgoGN59H7o2xHGVSERo1LD_J=mo,I don't receive notifications or calls except when I use the app. This problem occurred after I updated the app a few weeks ago.,2,2,8.4.2,2021-12-31 08:17:59,,,Telegram
2291,gp:AOqpTOGq0eigJe7qTpLaffAIT417iymSz5qScBB_u-Hu8Hs30yFjVrIFVBY3T3FhOqgV9MGEr3W8uwMAccYXrEI,Neda Heydari,https://play-lh.googleusercontent.com/a-/AOh14GgW4gQvg-DpxHU4qpr0f_HsK24uk3HSZdMGGNA,"I really like it! You can edit your messege, send a big file and so on which some of app are not capable of it.",5,26,8.4.2,2022-01-07 00:41:16,,,Telegram
2292,gp:AOqpTOEz12IZ1C0UFAYg-pIWZ4S2m1ecEoTaAo1HZb4j0DugWqRO3ZaTd6hP-rw3CY9CEYRVk3qE8ZjkHEjFw7A,052 Sania Batool,https://play-lh.googleusercontent.com/a/AATXAJwAXX3ujug_qx91uq0luGXu14wCT4qHhoBbQPUS=mo,I have facing a problem since I have download the app. It shows connecting everytime . Please fix it.,1,1,8.5.4,2022-03-12 17:24:01,Users in Pakistan will likely need to enable a VPN to properly connect to the app. This is due to local restrictions that Telegram can’t control – you can also reach out to your internet provider for more information.,2022-03-15 17:16:20,Telegram
2293,gp:AOqpTOGoaVkYMAfrMwFrvDHoYpAJ6IMN5XXSXkfERSFyaSm2ZkXuf2dPhGudRFWeuCZMVamfVdjY3Eg-DBLjQTA,Mr HAx,https://play-lh.googleusercontent.com/a-/AOh14GhA_oK1Nz5wBFZZJzM6icM992TujFlaKOLLvStehA,"It's been a week can't download single photo to see, i reinstalled it, then working fine for less than a day and then same, u really need to work on it",1,5,8.4.3,2022-01-12 21:48:37,,,Telegram
2294,gp:AOqpTOGJjI57XEIaXztgnUFodv4r67TfgeIxtg8fK-61JR6eILX0HwTgrnu3KF1zzh9n02Q58OgmT6HnQXw3_FM,SAJJAD KHAN,https://play-lh.googleusercontent.com/a-/AOh14GilrwF18ux5JRuuQ7R3X_tWcC4zG3MZGbey0hFS,Connecting issues every time I want give taligram zero star but minimum is one. Its wast lot of my time.,1,1,8.4.4,2022-01-26 22:25:24,,,Telegram
2295,gp:AOqpTOGpeMTsl2roRqE_UzumiFuYWdAGtxxNu445e3pe1ub12FbSQb4nh9Qc9MEok94EV_1PdzaEaG5wmOfIhM0,Rabsanjani Baghel,https://play-lh.googleusercontent.com/a/AATXAJzOz2TAyPVhjVm7p5VwQyGbCG9xyr6NlzRg-HKyXA=mo,"This is very bad app , unable to read my call log and after installing it show only connecting connecting for two days",3,1,8.5.4,2022-03-10 18:59:19,,,Telegram
2296,gp:AOqpTOGZM7TOcyesQ8yynM10SK7TyrBxDIfV9UkbpRZ9TRJfcVNly4Jm87HovHnB9BIGLLhYV2HVveG5G_VTbrc,goxs,https://play-lh.googleusercontent.com/a-/AOh14GjZEIJ4dg0Kbg8tP38jEA1yzL8RHLBqdJPUr_IJuQ,Hi telegram i like to use telegram on my daily uses but there is a problem i face this problem in Every few days there no way delete a download data or video you have to delete all so please fix this problem and give us a icon to delete every individual data or video thank you,5,3,8.5.4,2022-02-18 18:19:27,,,Telegram
2297,gp:AOqpTOH5yh4vGqtLJ01N1eqvwqVMTYh5kn95bBkGzL2GmE7wDrubllr-_VaSR45MP2pvulwyz8wAp17JqQcQ_Ac,Black Beard,https://play-lh.googleusercontent.com/a-/AOh14GhoQCdk6XU_1HoeX4Pfq3TD1LY0uer0e7-MRODlAA,The file 📁 download speed are too much slow 🐌🐌🐌. After new update. Theme glitch sometimes.,3,19,8.5.4,2022-02-24 11:59:11,,,Telegram
2298,gp:AOqpTOFte5FcqxtVBdeoorLCwoTleg2_pbe3dcFS4E38VcVrDzdy6jO9z5NkRU8GerTGavRoikPKflNGpEzCdRo,Muhammad Naseem,https://play-lh.googleusercontent.com/a-/AOh14GhNDd5nnf9_K61vywYdeD-ryprxIYRPg_bb4bhajA,Very slow server. It becomes a great challenge for me whenever i try to send a message.,2,2,8.5.4,2022-02-17 17:03:25,,,Telegram
2299,gp:AOqpTOHDUegfIGctpkyb5rVvyi3mgFBxAop6qKRHFB3GHpB4Nzybd3_JCXZ0vbLls6ICrnw-n0UqTkVga7Cg0Eo,Abraham Néhémie Yeboua,https://play-lh.googleusercontent.com/a-/AOh14GhuW_syZHDzzp4oMjZ4zyCRLsvVh80Zo3klG-G_gg,"I used up 2Go to dowload a file and when I come back to it, it's as if I never downloaded it. It happened more that 5 times already !!!",2,1,8.5.2,2022-03-11 02:25:20,,,Telegram
2300,gp:AOqpTOFYWXgdNLM4VeTXLRpAAAEWevpvWPT_st7WTAvArrDtsf3FNL9lH3yQLJk4irpg5bUIaC4K6OqvEmZJBXA,innocent Nsingwane,https://play-lh.googleusercontent.com/a-/AOh14Ggc-Cg75tqm1GOlViKA1xp5L9F9TUrvMAU-7MS3Aw,"It was better when archived chats would stay archive until i want to access them, but now they'd pop back up on the main page. 👎🏾 On that",4,3,8.5.1,2022-02-10 02:43:00,,,Telegram
2301,gp:AOqpTOGSwt_nQD0cG5Of0sqsTZaeqGBqNdzvFsUBo68b3_gbh1i5yXoAdorUmpH9YZqfrD7AKhclupLnlcr5Ofs,Brosnan H.,https://play-lh.googleusercontent.com/a-/AOh14Gji-J5MVAhYKINn38xRv0BltNZhdXOIHo7mctbF_Q,I just updated to the latest version and after that my Telegram files just gone or lost.. can't even find in my file manager.,2,4,8.4.4,2022-01-31 11:00:54,,,Telegram
2302,gp:AOqpTOGMsoxIeJKN5hSc5c2UbfGE4yo5B_yNuCQLr7VZIwKZ74QMjLyb_1sRqSkEV39OE7RrHctb5FpB99ni31A,shaheen Scientist,https://play-lh.googleusercontent.com/a-/AOh14Gh4NuY06wjZxrNoySAbeCKFK4CyAxBvuEkObi7PDA,So bad 😔... I didn't send messages from last 2 days .. just showing connecting and I have full internet connection... What's wrong with telegram????,1,1,8.4.4,2022-01-29 22:41:21,,,Telegram
